Time(s),Input(v),Output(v),Output(m)
101.2,5,10,5313.957
101.3,5,10,5320.064
101.4,5,10,5326.172
101.5,5,10,5332.279
101.6,5,10,5338.387
101.7,5,10,5344.494
101.8,5,10,5350.602
101.9,5,10,5356.709
102,5,10,5362.817
102.1,5,10,5368.925
102.2,5,10,5375.032
102.3,5,10,5381.14
102.4,5,10,5387.248
102.5,5,10,5393.355
102.6,5,10,5399.463
102.7,5,10,5405.571
102.8,5,10,5411.679
102.9,5,10,5417.787
103,5,10,5423.895
103.1,5,10,5430.003
103.2,5,10,5436.111
103.3,5,10,5442.219
103.4,5,10,5448.327
103.5,5,10,5454.435
103.6,5,10,5460.543
103.7,5,10,5466.651
103.8,5,10,5472.759
103.9,5,10,5478.868
104,5,10,5484.976
104.1,5,10,5491.084
104.2,5,10,5497.193
104.3,5,10,5503.301
104.4,5,10,5509.409
104.5,5,10,5515.518
104.6,5,10,5521.626
104.7,5,10,5527.735
104.8,5,10,5533.843
104.9,5,10,5539.951
105,5,10,5546.06
105.1,5,10,5552.169
105.2,5,10,5558.277
105.3,5,10,5564.386
105.4,5,10,5570.494
105.5,5,10,5576.603
105.6,5,10,5582.712
105.7,5,10,5588.821
105.8,5,10,5594.929
105.9,5,10,5601.038
106,5,10,5607.147
106.1,5,10,5613.256
106.2,5,10,5619.365
106.3,5,10,5625.473
106.4,5,10,5631.582
106.5,5,10,5637.691
106.6,5,10,5643.8
106.7,5,10,5649.909
106.8,5,10,5656.018
106.9,5,10,5662.127
107,5,10,5668.236
107.1,5,10,5674.345
107.2,5,10,5680.454
107.3,5,10,5686.564
107.4,5,10,5692.673
107.5,5,10,5698.782
107.6,5,10,5704.891
107.7,5,10,5711
107.8,5,10,5717.11
107.9,5,10,5723.219
108,5,10,5729.328
108.1,5,10,5735.437
108.2,5,10,5741.547
108.3,5,10,5747.656
108.4,5,10,5753.765
108.5,5,10,5759.875
108.6,5,10,5765.984
108.7,5,10,5772.094
108.8,5,10,5778.203
108.9,5,10,5784.313
109,5,10,5790.422
109.1,5,10,5796.532
109.2,5,10,5802.641
109.3,5,10,5808.751
109.4,5,10,5814.86
109.5,5,10,5820.97
109.6,5,10,5827.08
109.7,5,10,5833.189
109.8,5,10,5839.299
109.9,5,10,5845.409
